air_temperature,process_temperature,temperature,rotational_speed,rpm,torque,tool_wear,vibration,pressure,current,operating_hours,failure
27.88,37.06,71.96,1743.0,1750.4,32.85,59.4,3.617,4.41,20.74,3129.4,0
22.41,32.78,60.17,1718.2,1640.2,32.59,35.1,0.806,5.533,21.17,4304.0,0
29.79,41.72,69.31,1090.3,1123.5,58.7,79.9,3.397,7.589,14.03,2764.3,0
27.19,37.44,60.52,1474.3,1520.4,41.24,28.7,1.252,4.51,10.28,1780.0,0
28.85,39.75,67.31,1696.6,1740.1,37.82,83.8,1.373,5.199,19.06,5014.3,0
25.05,35.74,67.2,1546.4,1517.4,40.85,40.8,1.888,6.889,9.46,4953.6,0
23.74,34.05,60.96,1310.9,1364.8,48.74,68.6,0.633,6.507,11.18,1123.6,0
27.37,37.56,73.02,1782.6,1647.9,32.98,20.5,2.224,7.622,17.94,622.4,0
26.78,37.33,74.66,1776.0,1745.3,34.69,18.3,0.914,6.609,19.88,3283.1,0
25.87,36.63,68.15,1163.0,1064.8,46.57,92.4,0.721,5.998,17.7,3091.6,0
27.02,35.67,64.97,2436.7,2450.8,24.84,48.1,1.187,6.009,14.14,736.8,0
32.38,42.63,81.77,1182.2,1146.5,49.91,27.4,0.574,7.467,17.69,3586.7,0
28.52,38.33,70.75,2272.5,2220.7,23.95,17.2,0.658,4.565,19.67,5299.4,0
28.95,38.56,65.8,1636.3,1551.1,37.54,0.1,2.719,6.648,17.09,4870.4,0
28.54,39.83,64.92,2299.9,2310.6,24.01,3.4,2.097,4.852,6.66,4576.5,0
29.81,39.08,78.92,1916.1,1907.6,29.44,42.2,1.379,4.96,12.63,5115.2,0
26.47,35.08,72.99,1047.7,1007.6,52.98,5.1,0.708,5.846,18.87,707.5,0
22.74,33.54,68.34,1213.9,1238.0,50.44,5.3,2.381,5.517,12.38,2523.1,0
26.47,35.05,66.66,1063.1,1028.7,51.51,14.3,6.333,5.067,19.65,1197.1,1
28.47,36.55,65.51,2324.5,2350.8,25.51,15.9,7.536,5.271,16.77,5060.4,0
24.91,35.82,61.27,1950.0,1876.2,29.49,18.9,3.518,5.429,16.45,806.6,0
26.5,36.66,68.99,1362.7,1442.2,43.4,106.3,1.111,6.333,19.95,5328.0,0
25.47,35.94,58.09,1310.3,1397.2,47.15,32.8,0.611,5.529,14.11,5864.0,0
29.85,39.41,81.26,1807.8,1776.6,32.0,43.9,1.455,6.129,18.03,3492.7,0
28.35,36.96,75.53,1685.7,1752.9,34.21,6.4,3.306,6.051,14.41,4322.3,0
28.15,36.97,76.05,2272.5,2242.2,28.69,74.5,1.107,4.645,16.62,396.7,0
28.09,37.82,63.38,988.0,1007.9,56.58,1.9,0.336,6.044,18.84,1719.1,0
26.78,35.5,70.38,1451.9,1347.5,35.25,95.8,2.131,1.8,11.66,4937.2,0
27.25,37.55,76.82,1465.5,1429.7,40.31,17.5,1.171,8.397,15.97,5148.3,0
24.48,34.02,59.29,1356.8,1394.3,40.84,45.9,0.693,8.759,10.83,3806.5,0
22.48,32.66,60.91,1118.2,1206.5,51.06,25.3,3.59,5.805,13.54,5556.6,0
27.15,37.31,67.52,2053.3,2046.1,30.48,4.7,0.738,4.575,13.22,209.2,0
27.5,37.88,78.6,1086.8,1021.4,51.68,13.2,1.079,6.243,12.32,5200.6,0
29.27,39.77,56.66,2247.2,2262.6,27.21,58.6,0.952,3.531,18.75,5807.9,0
29.99,39.65,77.78,1072.0,1001.1,51.66,5.4,0.356,7.554,15.08,4595.3,0
29.99,40.17,79.58,2697.7,2648.0,22.85,24.8,1.348,6.295,25.38,5315.3,0
24.85,35.09,73.49,1309.5,1285.4,38.95,38.1,0.313,4.454,15.28,2404.9,0
26.15,33.72,59.3,929.8,950.3,56.25,32.6,5.448,4.147,14.18,4548.1,1
27.81,38.46,64.43,1273.1,1223.8,46.97,4.7,0.692,1.911,18.31,1934.0,0
31.91,42.06,64.41,1273.9,1250.1,44.21,84.7,0.449,6.181,17.06,3345.9,0
29.81,40.37,75.48,1962.2,1969.2,29.52,103.1,2.018,3.144,19.07,4459.2,0
29.09,37.8,70.6,1932.3,1963.6,32.65,3.7,1.696,4.902,13.31,657.9,0
26.07,35.76,52.52,1168.0,1097.7,53.44,18.1,2.184,5.445,13.65,1904.4,0
25.08,33.99,69.31,1332.3,1306.3,44.72,8.9,0.376,4.705,16.11,907.3,0
28.43,39.17,70.93,1168.7,1172.8,48.9,44.7,2.879,3.442,14.51,3572.3,0
24.65,33.24,68.35,1392.2,1402.0,40.74,107.3,2.968,5.568,19.73,4489.9,0
26.37,35.44,70.09,1493.5,1507.9,37.18,64.6,3.2,5.536,10.51,858.7,0
26.62,37.15,65.42,1354.4,1365.2,47.67,29.2,1.548,5.299,18.65,3524.9,0
30.04,39.41,69.1,1515.3,1501.4,42.59,71.6,1.464,8.074,23.15,308.5,0
26.14,35.21,64.47,1541.6,1589.0,38.3,12.1,2.174,8.346,18.61,1286.1,0
21.97,32.88,66.16,2446.3,2479.7,25.86,51.6,3.489,5.239,18.89,5488.3,0
27.86,38.81,73.48,1199.7,1258.7,49.54,43.1,1.449,6.773,15.32,1354.2,0
25.45,36.17,60.22,1313.2,1280.7,44.4,20.2,1.236,4.802,10.58,4746.5,0
26.94,37.78,65.52,1823.4,1762.8,33.94,5.8,1.796,3.264,6.59,2825.3,0
26.68,36.45,67.39,1133.9,1120.0,51.79,97.2,1.461,6.08,16.96,5297.3,0
26.3,36.1,60.52,1342.0,1344.3,42.44,52.0,0.287,3.406,14.65,4552.9,0
28.43,37.78,66.07,1407.5,1421.2,42.63,17.9,1.285,7.138,10.09,1361.9,0
23.78,33.95,62.41,1340.8,1246.1,48.84,26.8,1.587,5.42,21.88,101.6,0
25.82,35.29,63.48,1204.7,1157.6,46.69,53.3,1.996,5.033,13.22,5441.4,0
28.22,37.79,70.02,1420.3,1380.5,42.94,111.4,2.045,4.001,15.55,1763.8,0
25.62,36.22,62.12,1761.9,1774.5,38.11,30.3,1.717,5.482,15.76,3893.8,0
23.63,34.82,68.44,912.7,846.2,59.84,35.8,2.583,4.916,18.05,1436.8,0
28.19,38.59,64.09,1704.6,1729.1,32.66,4.1,4.842,3.103,17.05,1048.3,0
29.1,40.89,75.58,1244.2,1178.1,47.46,60.4,1.412,5.155,11.2,3881.6,0
26.76,36.05,64.38,1523.9,1483.2,39.16,39.4,2.027,5.481,9.17,3400.5,0
22.93,31.09,65.76,1371.7,1314.1,44.55,17.6,8.826,6.579,15.65,2127.4,1
28.26,38.98,75.07,1065.9,1072.3,52.33,3.1,1.396,4.71,13.59,106.7,0
23.53,32.76,54.47,1642.2,1674.2,36.88,33.6,1.631,5.333,18.07,2930.6,0
27.47,37.19,68.43,1263.6,1359.2,46.02,17.6,0.271,4.811,12.16,5835.5,0
25.08,33.31,61.68,1590.7,1603.6,42.66,10.1,1.231,4.791,16.13,1794.8,0
24.53,33.63,66.44,1802.4,1788.6,33.59,42.4,1.857,4.931,18.87,4187.6,0
25.97,34.46,80.75,1206.3,1178.4,52.58,28.7,7.248,6.77,10.75,512.8,1
26.48,36.05,65.71,1338.1,1345.0,47.11,2.6,1.479,4.973,16.64,5504.9,0
25.56,35.17,74.23,1728.0,1837.3,35.65,68.1,1.11,5.011,15.65,1535.5,0
28.03,38.12,64.81,1170.9,1127.8,51.04,41.3,1.829,6.979,12.89,1202.7,0
25.96,37.2,65.26,1799.5,1882.3,31.69,2.0,3.38,5.554,8.51,739.7,0
28.81,39.49,64.72,1642.9,1676.2,39.71,29.6,1.149,6.802,5.73,5515.8,0
27.41,35.79,71.64,1553.7,1517.0,35.71,62.3,0.624,3.147,13.64,1038.2,0
25.45,36.06,61.38,1228.4,1228.6,47.51,50.2,3.226,7.94,15.82,1280.2,0
25.12,35.23,52.33,1586.0,1498.2,35.2,13.1,1.922,5.954,16.7,5688.0,0
23.56,33.46,65.97,1217.3,1239.7,47.58,52.0,0.554,5.297,12.81,30.8,0
27.43,37.41,72.5,1294.1,1235.4,45.94,77.9,2.364,6.621,19.77,4888.4,0
26.14,36.35,70.31,1675.7,1677.7,36.25,54.3,2.609,7.899,19.3,1429.1,0
22.11,31.41,54.17,903.6,896.1,58.3,20.3,0.484,4.208,13.28,1131.4,0
25.78,35.6,56.04,1650.8,1666.9,32.55,27.6,2.188,2.534,14.14,671.5,0
25.05,36.23,64.39,2306.7,2282.0,25.91,3.0,2.942,5.827,14.43,2766.3,0
30.0,39.3,66.37,1104.9,1122.2,48.56,15.3,0.759,3.135,15.53,1937.5,0
23.44,32.41,53.19,3230.0,3208.7,18.51,18.8,1.11,3.976,16.79,1369.9,0
23.97,33.91,60.27,1087.2,1069.7,54.92,4.5,3.238,8.584,21.55,1261.1,0
29.07,37.94,71.5,1566.4,1587.0,41.02,8.6,2.811,3.838,10.86,2370.2,0
29.56,37.84,63.31,2440.7,2367.5,25.73,74.0,1.305,3.505,13.45,5174.2,0
25.36,35.02,66.5,2009.7,2017.6,30.52,0.5,2.221,6.553,15.84,5740.9,0
25.59,37.03,71.56,2533.6,2494.5,23.66,29.9,1.136,6.624,11.49,615.2,0
28.08,38.04,58.73,1417.4,1384.4,43.83,14.1,3.292,7.567,13.01,1674.8,0
22.2,32.37,60.44,2162.3,2088.0,26.73,177.3,0.513,3.299,22.54,640.2,0
23.13,31.0,59.44,1530.0,1451.0,45.02,29.1,0.48,5.011,19.47,4008.7,0
26.29,36.73,49.86,1557.0,1531.5,36.95,73.1,1.844,6.488,16.75,5072.7,0
29.95,40.04,75.54,1548.4,1541.8,35.25,64.2,1.614,4.833,14.47,61.7,0
25.98,35.31,69.8,1362.1,1373.5,45.09,79.5,7.621,7.548,11.47,2969.2,0
27.05,37.23,65.91,1289.4,1282.6,46.24,38.3,2.093,4.798,18.19,383.3,0
29.12,39.29,68.69,1040.3,1059.2,51.46,61.0,0.652,5.033,18.51,5618.3,0
31.06,40.0,65.45,1609.6,1584.1,33.66,12.7,1.043,4.975,12.07,1229.4,0
25.7,36.03,65.57,1592.0,1569.5,39.7,126.5,0.86,7.24,17.29,3828.3,0
26.82,38.01,67.53,1827.4,1901.7,33.65,12.0,0.786,6.072,8.92,2218.4,0
30.49,40.27,68.83,1516.5,1549.5,41.63,12.8,1.873,4.934,18.62,2373.1,0
23.81,32.94,65.82,1882.6,1848.9,32.22,93.1,1.304,4.285,10.63,2024.0,0
28.91,38.73,77.66,1597.0,1579.6,35.76,4.7,1.103,5.679,18.81,2348.7,0
24.81,35.67,74.34,1566.5,1516.8,35.81,61.6,4.0,6.062,18.6,3000.3,0
27.05,35.83,64.03,1470.7,1531.1,42.93,71.3,1.694,5.854,22.18,3267.8,0
26.36,36.94,68.51,1497.2,1495.5,40.03,42.0,0.07,5.513,18.27,4792.7,0
24.93,34.26,64.99,1346.3,1278.2,45.06,15.7,3.134,5.941,22.64,4024.2,0
24.88,35.13,64.95,1405.0,1394.5,38.93,22.9,6.176,4.545,11.6,4087.7,0
27.4,36.84,62.2,1807.7,1737.9,34.2,93.0,0.682,5.758,10.48,4948.8,0
28.84,38.27,70.92,1388.2,1365.9,41.91,59.5,3.463,5.278,15.71,2163.3,0
26.59,38.11,70.44,1942.4,1934.5,30.83,38.4,0.562,3.931,9.29,5711.9,0
26.99,35.58,63.48,1304.7,1279.2,45.69,3.5,5.155,6.454,27.07,3092.4,1
27.99,38.48,81.37,1528.6,1535.4,37.15,65.7,0.665,5.538,20.41,1461.6,0
24.91,36.64,71.3,1402.2,1411.2,42.05,18.6,1.382,3.572,12.08,315.5,0
28.33,39.01,77.81,1322.6,1342.0,42.2,101.8,2.415,6.878,10.82,5181.3,0
28.49,37.16,63.41,981.5,1008.4,56.02,73.0,0.841,4.82,14.97,2624.3,0
32.06,40.78,71.27,1482.4,1532.3,43.82,58.5,0.902,5.563,14.88,3037.1,0
26.1,35.35,55.22,1446.5,1462.1,40.73,32.1,1.493,4.371,8.77,1180.8,0
25.93,36.09,60.92,1828.7,1778.0,33.08,36.3,1.27,5.247,15.48,3426.9,0
28.39,38.61,76.14,1254.6,1319.4,48.02,161.3,4.333,8.72,15.96,2396.1,0
28.49,37.22,72.99,1687.5,1790.3,37.3,27.3,1.997,6.216,23.03,1954.0,0
25.78,34.91,55.05,2366.1,2315.9,24.75,55.0,1.344,5.128,16.58,4311.3,0
26.04,35.23,61.45,1521.9,1477.6,38.05,23.0,3.565,3.72,19.3,2514.3,0
27.93,37.75,65.82,1441.0,1491.2,41.91,152.4,3.41,4.949,17.5,3840.6,0
25.19,37.18,65.45,1768.9,1816.3,31.81,9.8,1.328,4.779,17.15,2731.5,0
26.03,35.1,61.51,1485.6,1459.8,38.82,34.0,3.519,6.091,12.33,4882.2,0
27.03,36.05,62.19,1562.7,1486.6,39.29,1.0,2.871,4.5,10.86,3661.8,0
28.84,37.71,70.48,1820.1,1730.8,39.44,28.1,2.609,6.614,16.4,2630.4,0
25.64,36.28,65.75,1113.2,1077.6,52.35,114.0,0.676,5.167,13.43,1745.5,0
23.17,33.12,52.28,2358.6,2420.0,26.88,32.3,1.367,3.348,11.23,2620.2,0
23.02,32.12,67.0,970.3,974.4,60.34,77.8,1.67,7.091,15.82,5959.4,0
24.33,33.97,62.87,1528.7,1504.5,39.67,67.0,1.182,4.919,10.76,2044.4,0
24.22,33.43,68.82,1213.5,1285.9,45.8,0.3,1.517,4.311,21.04,149.7,0
26.54,36.84,68.61,1316.9,1332.1,41.28,64.6,1.922,5.415,12.87,114.0,0
24.47,37.16,75.28,2419.5,2394.7,22.74,49.0,0.29,6.08,4.33,3776.9,0
25.44,36.0,57.83,2247.8,2182.8,29.43,5.1,1.523,4.709,19.12,175.9,0
25.3,35.21,64.11,1888.1,1840.5,34.76,65.2,3.384,6.454,21.6,280.6,0
25.97,35.3,69.41,1129.6,1202.5,49.94,54.4,3.657,4.116,14.34,4044.4,0
29.5,38.15,68.86,2404.9,2392.8,26.16,80.4,0.299,7.231,14.88,3795.0,0
28.17,38.91,65.32,1756.1,1673.8,31.44,0.4,3.711,3.09,13.34,4348.5,0
26.88,37.56,65.04,1537.2,1516.6,41.65,30.1,0.623,4.683,22.61,5545.3,0
25.93,35.46,57.6,1328.3,1342.2,44.73,110.5,2.485,7.082,14.46,2864.3,0
25.98,37.2,75.23,1433.1,1430.7,44.43,1.9,1.875,4.65,10.22,5357.7,0
27.51,37.53,64.19,1939.3,2006.0,30.16,1.0,5.228,4.899,12.4,3504.3,0
28.02,38.79,71.1,2630.2,2675.9,24.02,34.6,0.446,3.174,18.39,5278.5,0
25.03,35.33,67.93,1384.4,1332.4,45.39,43.2,7.954,6.919,19.61,5937.6,0
26.92,36.75,72.76,1105.9,1072.5,54.33,25.5,2.661,5.391,18.39,1388.0,0
22.79,31.83,73.05,1688.0,1693.4,36.55,5.5,2.014,6.57,13.48,4358.5,0
27.27,37.13,63.3,1885.1,1905.4,28.55,63.2,0.836,6.017,16.42,5290.6,0
28.37,39.22,77.79,1630.7,1587.7,35.7,15.8,0.833,2.865,9.75,167.2,0
26.29,35.78,72.59,1458.7,1493.1,43.94,42.6,3.517,2.722,13.82,81.0,0
30.48,40.92,61.86,1611.6,1586.3,37.67,63.0,1.988,4.574,11.71,1275.9,0
25.09,34.0,60.4,984.4,1011.6,54.07,27.9,0.307,8.159,24.52,983.6,0
27.28,38.06,75.69,1265.1,1262.6,49.25,6.8,1.426,5.013,12.77,2718.7,0
26.78,37.09,65.86,1390.0,1387.7,41.84,89.9,3.779,8.053,18.05,5411.1,0
26.65,35.45,64.65,3081.1,3090.7,20.46,15.1,0.406,3.407,20.31,5347.0,0
26.62,36.4,75.39,1868.5,1879.8,33.08,122.8,2.438,6.42,18.72,682.9,0
27.06,38.0,69.95,1781.4,1786.0,34.52,26.1,2.251,6.473,12.59,5175.7,0
28.55,37.29,76.94,1548.2,1544.7,32.53,35.9,3.231,3.507,23.69,928.5,0
29.61,38.53,74.85,1611.5,1652.2,41.91,11.3,1.647,2.682,12.9,2093.3,0
26.85,36.78,73.94,1240.4,1348.0,42.11,8.7,0.876,7.671,14.03,3665.1,0
28.48,40.61,74.3,2791.1,2838.4,23.26,13.0,3.11,4.121,22.27,1679.3,0
25.45,34.77,70.51,1291.1,1265.5,48.05,13.0,1.585,7.301,17.21,1712.2,0
28.38,38.88,68.86,1532.4,1577.6,40.16,19.1,0.799,4.402,15.36,1744.8,0
25.33,35.59,73.76,1497.1,1524.6,43.58,38.5,1.805,7.062,15.38,2692.6,0
29.03,38.44,64.22,1353.4,1399.8,47.45,61.8,3.941,5.246,7.78,275.6,0
31.27,41.43,69.99,1834.4,1857.2,32.33,28.5,0.186,6.806,7.58,3670.5,0
26.61,36.16,61.96,1127.8,1139.1,52.59,9.7,1.27,6.566,17.27,2261.2,0
22.46,32.11,66.88,1636.1,1524.1,38.58,30.6,1.709,7.691,13.92,3703.9,0
25.75,34.09,61.14,1149.6,1122.5,55.13,21.2,6.828,7.932,13.13,856.2,1
29.31,39.29,66.63,1955.2,1995.3,31.06,55.0,1.073,6.55,16.96,4334.7,0
27.96,38.86,60.7,993.9,1052.8,54.38,20.6,0.997,5.044,10.27,2880.4,0
27.35,37.41,68.36,1832.3,1768.7,30.96,90.8,0.973,2.838,15.1,630.9,0
28.87,39.96,75.62,897.7,842.5,65.49,0.6,1.166,5.241,12.33,3973.5,0
27.82,38.4,56.69,2178.0,2216.3,30.48,0.1,2.526,5.1,18.29,3768.4,0
29.29,39.23,71.47,1197.1,1177.7,50.57,35.0,1.081,7.786,13.81,4859.8,0
28.69,38.06,62.8,1830.6,1844.8,36.38,65.0,1.096,7.521,19.03,5426.5,0
29.89,39.41,67.37,1245.1,1264.4,47.15,5.1,0.556,5.684,13.32,3770.2,0
27.57,36.1,68.51,1506.2,1553.6,39.59,58.6,0.791,6.365,11.13,2495.7,0
28.66,38.39,73.79,1907.3,1978.1,29.09,10.4,2.001,8.18,15.15,4652.3,0
26.24,36.38,68.32,3342.3,3295.5,12.03,39.7,2.049,4.423,19.11,4554.0,0
25.65,37.36,68.22,914.2,878.9,65.08,30.1,1.472,5.898,10.84,5354.6,0
30.26,40.79,68.9,1455.7,1509.0,40.73,9.7,1.497,4.378,10.7,4591.9,0
27.28,36.42,71.73,3342.3,3338.2,10.56,3.9,0.705,6.609,11.58,3645.5,0
28.46,37.02,74.82,1428.5,1446.4,43.03,12.9,2.448,4.754,21.7,3419.3,0
27.1,36.89,73.12,1307.0,1246.7,46.9,33.8,1.254,2.844,12.2,3458.3,0
25.68,36.49,68.24,1677.7,1666.8,32.85,25.4,1.955,7.316,19.76,2842.2,0
26.87,36.65,62.63,1835.5,1878.8,32.92,103.6,3.503,5.396,14.19,4140.3,0
29.72,40.26,72.02,1558.1,1575.1,39.8,15.0,2.373,7.607,12.82,5206.5,0
27.96,37.78,73.85,1101.4,1099.0,52.03,30.7,1.835,7.383,17.85,1270.1,0
23.43,34.14,63.85,1541.4,1446.6,41.0,5.9,1.55,5.985,14.77,3720.8,0
26.42,34.82,61.98,1094.7,1023.3,54.63,33.7,3.578,3.656,20.94,3834.6,1
30.41,42.02,78.74,959.7,1007.9,51.31,8.3,1.051,6.15,12.11,4529.3,0
26.42,35.31,61.76,1527.5,1550.4,37.71,103.7,0.89,4.939,15.94,3719.1,0
23.25,34.04,79.01,2337.6,2354.9,24.29,22.7,3.202,8.954,10.5,1833.3,0
30.64,40.36,68.09,1588.4,1639.6,37.73,24.0,0.735,6.373,8.8,386.0,0
28.21,38.1,68.36,1380.1,1400.9,45.26,17.6,1.143,7.755,12.75,2056.4,0
26.71,36.47,66.39,1604.2,1561.0,40.6,7.4,1.606,5.923,14.04,2102.8,0
26.11,36.36,54.59,1317.4,1331.2,46.34,14.0,4.884,7.646,13.43,3559.7,0
29.01,39.47,72.65,1332.4,1349.5,48.63,63.5,0.525,6.519,9.71,4327.8,0
25.77,36.82,67.17,1337.0,1343.9,45.31,133.3,0.566,5.046,13.73,5257.2,0
29.15,40.55,64.81,1698.5,1720.0,37.25,40.1,3.099,7.3,13.66,1766.9,0
27.93,38.27,67.42,1335.0,1327.1,45.2,30.0,2.19,3.19,21.06,4043.3,0
27.34,39.05,70.75,956.8,940.2,62.35,124.9,1.824,7.767,17.0,1206.0,0
27.14,37.23,63.3,2269.4,2264.4,25.1,53.6,2.654,7.884,7.72,92.5,0
26.5,37.58,71.58,1368.8,1414.2,44.87,80.5,0.749,6.382,12.32,4187.1,0
28.94,39.37,70.25,993.8,1078.7,58.32,7.5,2.677,4.76,17.29,3368.9,0
25.12,34.57,73.06,2082.7,2084.0,28.25,21.4,2.178,3.859,12.97,5419.0,0
23.61,33.79,66.89,1096.7,1135.0,50.01,39.8,1.162,6.811,11.85,3670.2,0
28.08,38.58,67.45,1188.3,1215.0,51.35,0.9,1.566,6.455,10.38,5133.9,0
28.11,38.08,55.89,2301.3,2404.3,25.23,73.4,0.718,2.604,15.2,5965.3,0
27.81,38.22,67.03,1071.3,1158.6,47.12,2.3,2.545,4.91,22.16,2610.4,0
27.67,38.53,67.11,1609.4,1614.4,37.29,3.3,0.556,3.111,11.31,2221.7,0
26.21,36.19,79.67,1590.6,1571.1,39.4,3.5,0.6,5.414,19.66,518.7,0
28.42,35.48,59.43,1660.9,1559.1,36.75,39.1,1.096,4.684,16.71,5321.3,0
26.76,38.44,74.84,1192.4,1202.2,53.13,53.3,0.173,5.567,12.7,5766.2,0
25.88,35.58,67.73,1766.3,1780.1,38.88,54.1,1.63,3.893,16.97,5994.8,0
26.23,35.4,60.06,1629.8,1638.0,35.37,59.0,1.915,7.547,8.84,2001.3,0
30.89,39.77,71.09,1664.6,1677.8,35.54,85.4,3.486,2.979,17.66,2726.6,0
23.38,33.04,64.15,1701.6,1731.7,36.59,4.8,1.27,6.906,14.27,1060.7,0
27.85,37.29,68.48,2088.5,2086.1,29.2,19.3,1.745,7.178,14.69,3207.3,0
23.49,32.75,68.96,1585.5,1534.8,35.28,1.6,1.549,3.575,15.15,1232.0,0
26.63,35.95,69.37,1402.1,1428.1,41.18,117.6,2.913,4.831,18.71,668.0,0
25.98,36.51,72.38,1410.5,1410.3,44.04,30.6,4.612,5.594,11.68,536.5,0
22.68,34.71,78.05,1057.1,1032.4,52.04,37.2,1.793,2.817,5.98,944.2,0
27.63,38.45,75.73,1402.2,1503.9,42.41,25.2,1.255,5.173,5.33,2763.3,0
26.09,37.21,56.85,1670.2,1679.7,35.26,137.2,1.851,3.298,13.49,1848.2,0
22.65,32.27,57.18,1941.8,1915.2,29.89,15.6,1.532,5.202,23.96,3442.5,0
28.53,38.63,72.82,1533.4,1558.2,42.94,26.2,0.576,4.564,13.43,2925.9,0
29.72,40.15,74.04,1398.6,1511.1,38.83,253.0,1.073,5.789,20.78,3341.6,0
29.83,39.17,68.75,1580.3,1609.4,39.16,6.4,2.122,4.908,12.12,2382.4,0
27.57,37.14,63.69,1405.8,1383.2,42.63,15.5,2.757,5.992,18.03,292.3,0
26.94,37.8,74.46,1231.8,1357.7,45.19,121.2,5.224,4.42,12.52,2103.2,0
29.51,40.6,78.17,1479.0,1507.8,42.7,0.0,0.423,0.419,9.5,3493.8,0
30.21,40.28,70.37,1548.9,1573.6,38.29,3.8,2.127,5.053,15.08,2284.8,0
29.12,37.92,74.74,1861.9,1826.4,31.99,31.2,0.479,3.304,15.86,901.6,0
24.97,34.67,86.02,1765.8,1765.0,33.87,74.9,4.202,6.91,15.9,2054.1,0
27.25,35.81,61.46,1116.7,1159.9,48.48,10.2,4.919,3.957,20.77,839.3,1
27.73,37.8,65.96,1712.6,1752.4,35.76,25.6,2.457,7.056,17.18,5892.1,0
23.23,33.49,52.77,1929.3,1823.0,26.54,46.2,0.318,6.35,20.19,2874.4,0
27.79,37.52,55.24,1322.0,1306.4,51.6,167.1,1.993,5.714,20.15,5461.2,0
31.4,41.64,73.64,2014.4,2028.9,30.58,76.6,3.574,7.302,14.86,936.4,0
28.13,38.55,78.74,1584.8,1515.8,40.35,20.2,3.046,1.753,7.76,2514.3,0
29.8,40.05,71.52,1456.9,1375.2,44.91,13.1,1.754,5.303,13.21,2781.0,0
27.22,36.01,74.26,1568.7,1619.5,40.03,6.1,0.794,5.42,16.97,2301.5,0
26.7,36.45,86.59,3342.3,3342.3,15.22,2.1,2.285,4.835,15.5,1833.6,0
27.61,38.02,68.77,1479.2,1462.7,43.9,99.9,1.945,5.507,21.93,3757.9,0
25.22,36.8,60.99,998.3,985.6,53.26,5.4,3.43,5.154,20.31,5670.0,0
24.92,34.65,73.4,1082.5,1111.5,47.87,64.7,0.789,3.405,17.55,5219.2,0
29.38,39.93,74.6,3342.3,3367.6,18.76,0.0,2.07,6.225,16.07,4138.4,0
29.59,40.47,80.71,1003.7,1045.7,61.27,20.4,2.474,4.703,13.8,3615.1,0
24.87,34.67,64.26,1988.4,2007.5,26.74,2.6,0.316,5.911,18.01,2217.2,0
28.79,39.93,71.76,1901.3,1936.4,29.22,16.7,1.091,5.562,14.83,3350.9,0
26.68,37.88,56.52,1267.0,1316.0,47.82,57.9,2.388,6.931,10.53,5261.2,0
27.53,38.91,64.79,1287.4,1356.6,44.53,109.4,0.915,8.174,19.64,5493.8,0
27.77,38.23,70.8,1325.4,1339.6,40.8,3.3,3.521,2.872,7.25,2976.2,0
28.84,41.2,70.86,1841.4,1842.3,34.31,8.7,3.714,7.16,12.2,4185.5,0
27.02,36.4,64.51,1152.4,1221.4,53.31,14.1,1.364,6.508,13.37,3393.6,0
29.67,41.79,65.98,1466.0,1421.9,39.61,49.1,0.207,6.034,11.22,12.1,0
27.47,38.24,64.05,2392.8,2360.6,24.34,97.1,1.398,6.946,11.31,3943.0,0
28.1,39.44,62.61,1130.8,1164.4,52.32,10.8,1.156,8.127,15.69,684.8,0
25.18,34.86,67.76,1420.2,1463.8,42.19,8.4,4.707,4.607,13.07,812.0,0
31.17,42.01,69.64,1147.3,1112.1,51.15,2.4,0.933,10.484,16.97,2500.4,0
27.79,39.22,69.05,1179.5,1204.0,45.73,0.2,1.238,3.581,15.35,4882.0,0
28.28,37.19,63.12,898.1,889.9,63.92,24.3,1.306,5.026,15.27,2069.2,0
23.63,33.47,64.24,1697.9,1682.7,36.9,1.5,1.322,6.449,17.44,3837.5,0
25.2,33.06,70.69,1483.4,1489.9,40.16,2.7,0.655,4.749,11.13,982.9,0
29.33,39.15,69.98,1278.8,1321.7,47.2,33.6,0.322,5.357,6.98,5777.1,0
27.42,36.61,59.4,1761.1,1817.6,36.96,48.7,0.971,6.339,17.89,544.9,0
23.02,32.8,58.6,1440.4,1504.6,48.03,77.5,1.87,5.849,14.23,1216.0,0
28.93,41.85,80.2,3342.3,3361.7,10.53,40.1,3.032,8.113,16.93,2857.3,0
25.76,37.48,65.07,1622.4,1599.9,39.27,97.6,1.228,7.579,4.25,5987.0,0
29.67,38.23,71.19,1494.9,1488.1,38.97,108.9,1.433,4.746,12.62,406.7,0
26.67,37.23,64.57,1511.7,1506.4,38.61,16.4,0.869,5.99,14.26,2472.8,0
27.26,38.06,54.03,1783.0,1724.2,31.23,27.6,2.081,6.938,15.57,3795.7,0
29.21,38.87,63.73,1373.6,1321.6,49.06,7.7,1.894,2.392,19.11,136.1,0
25.06,35.23,59.15,1692.1,1575.4,34.96,6.6,3.508,5.834,12.45,3634.9,0
24.86,35.14,80.16,1414.5,1391.8,42.0,10.5,0.266,4.931,6.58,670.3,0
26.46,35.11,61.3,1515.8,1470.8,39.63,27.7,1.818,5.436,11.22,2727.9,0
28.5,37.47,77.97,1298.8,1310.8,45.0,60.4,2.709,8.346,13.62,1697.9,0
24.19,34.36,71.72,1123.7,1103.9,54.31,51.2,1.316,6.794,16.62,4795.2,0
23.51,33.61,64.66,1516.2,1589.8,41.95,163.8,0.47,6.199,16.38,3138.7,0
